esmini GIT REV: N/A
esmini GIT TAG: N/A
esmini GIT BRANCH: N/A
esmini BUILD VERSION: 3911
Scenario File Name: ../../resources/xosc/./lane_change.xosc
Number of Vehicles: 4
Index [-] , TimeStamp [s] , #1 Entity_Name [-] , #1 Entity_ID [-] , #1 Current_Speed [m/s] , #1 Wheel_Angle [deg] , #1 Wheel_Rotation [-] , #1 bb_x [m] , #1 bb_y [m] , #1 bb_z [m] , #1 bb_length [m] , #1 bb_width [m] , #1 bb_height [m] , #1 World_Position_X [m] , #1 World_Position_Y [m] , #1 World_Position_Z [m] , #1 Vel_X [m/s] , #1 Vel_Y [m/s] , #1 Vel_Z [m/s] , #1 Acc_X [m/s2] , #1 Acc_Y [m/s2] , #1 Acc_Z [m/s2] , #1 Distance_Travelled_Along_Road_Segment [m] , #1 Lateral_Distance_Lanem [m] , #1 lane_id, #1 lane_offset[m] , #1 World_Heading_Angle [rad] , #1 Heading_Angle_Rate [rad/s] , #1 Relative_Heading_Angle [rad] , #1 Relative_Heading_Angle_Drive_Direction [rad] , #1 World_Pitch_Angle [rad] , #1 Road_Curvature [1/m] , #1 collision_ids , #2 Entity_Name [-] , #2 Entity_ID [-] , #2 Current_Speed [m/s] , #2 Wheel_Angle [deg] , #2 Wheel_Rotation [-] , #2 bb_x [m] , #2 bb_y [m] , #2 bb_z [m] , #2 bb_length [m] , #2 bb_width [m] , #2 bb_height [m] , #2 World_Position_X [m] , #2 World_Position_Y [m] , #2 World_Position_Z [m] , #2 Vel_X [m/s] , #2 Vel_Y [m/s] , #2 Vel_Z [m/s] , #2 Acc_X [m/s2] , #2 Acc_Y [m/s2] , #2 Acc_Z [m/s2] , #2 Distance_Travelled_Along_Road_Segment [m] , #2 Lateral_Distance_Lanem [m] , #2 lane_id, #2 lane_offset [m] , #2 World_Heading_Angle [rad] , #2 Heading_Angle_Rate [rad/s] , #2 Relative_Heading_Angle [rad] , #2 Relative_Heading_Angle_Drive_Direction [rad] , #2 World_Pitch_Angle [rad] , #2 Road_Curvature [1/m] , #2 collision_ids , #3 Entity_Name [-] , #3 Entity_ID [-] , #3 Current_Speed [m/s] , #3 Wheel_Angle [deg] , #3 Wheel_Rotation [-] , #3 bb_x [m] , #3 bb_y [m] , #3 bb_z [m] , #3 bb_length [m] , #3 bb_width [m] , #3 bb_height [m] , #3 World_Position_X [m] , #3 World_Position_Y [m] , #3 World_Position_Z [m] , #3 Vel_X [m/s] , #3 Vel_Y [m/s] , #3 Vel_Z [m/s] , #3 Acc_X [m/s2] , #3 Acc_Y [m/s2] , #3 Acc_Z [m/s2] , #3 Distance_Travelled_Along_Road_Segment [m] , #3 Lateral_Distance_Lanem [m] , #3 lane_id, #3 lane_offset [m] , #3 World_Heading_Angle [rad] , #3 Heading_Angle_Rate [rad/s] , #3 Relative_Heading_Angle [rad] , #3 Relative_Heading_Angle_Drive_Direction [rad] , #3 World_Pitch_Angle [rad] , #3 Road_Curvature [1/m] , #3 collision_ids , #4 Entity_Name [-] , #4 Entity_ID [-] , #4 Current_Speed [m/s] , #4 Wheel_Angle [deg] , #4 Wheel_Rotation [-] , #4 bb_x [m] , #4 bb_y [m] , #4 bb_z [m] , #4 bb_length [m] , #4 bb_width [m] , #4 bb_height [m] , #4 World_Position_X [m] , #4 World_Position_Y [m] , #4 World_Position_Z [m] , #4 Vel_X [m/s] , #4 Vel_Y [m/s] , #4 Vel_Z [m/s] , #4 Acc_X [m/s2] , #4 Acc_Y [m/s2] , #4 Acc_Z [m/s2] , #4 Distance_Travelled_Along_Road_Segment [m] , #4 Lateral_Distance_Lanem [m] , #4 lane_id, #4 lane_offset [m] , #4 World_Heading_Angle [rad] , #4 Heading_Angle_Rate [rad/s] , #4 Relative_Heading_Angle [rad] , #4 Relative_Heading_Angle_Drive_Direction [rad] , #4 World_Pitch_Angle [rad] , #4 Road_Curvature [1/m] , #4 collision_ids , 
89, 1.469000, Ego, 0, 20.000000, -0.010665, 2.261448, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 265.521270, -63.873479, 0.000000, -19.991187, 0.614855, 0.000000, 0.048809, 1.445286, 0.000000, 79.572933, -1.785000, -1, 0.000000, 3.110270, -0.067892, 0.000000, 0.000000, 0.000000, -0.003356, , Truck, 1, 20.000000, 0.000363, 2.261448, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 75.057875, -49.754934, 0.000000, 19.876237, -2.221804, 0.000000, 0.004891, 0.048556, 0.000000, 270.625313, 1.785000, 1, 0.000000, 6.171885, 0.002308, 3.141593, -0.000000, 0.000000, -0.000116, , Truck+, 2, 20.000000, 0.000340, 2.261448, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 69.095516, -49.083904, 0.000000, 19.874799, -2.234576, 0.000000, 0.004306, 0.043104, 0.000000, 276.624374, 1.782410, 1, -0.002590, 6.171223, 0.002166, 3.141607, 0.000014, 0.000000, -0.000110, , Truck++, 3, 20.000000, 0.000266, 2.261448, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 56.476263, -47.654078, 0.000000, 19.872207, -2.257464, 0.000000, 0.003291, 0.033747, 0.000000, 289.322199, 1.780172, 1, -0.004828, 6.170071, 0.001695, 3.141772, 0.000179, 0.000000, -0.000098, , 
90, 1.485000, Ego, 0, 20.000000, -0.010553, 3.175734, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 265.201423, -63.863285, 0.000000, -19.990456, 0.637132, 0.000000, 0.045705, 1.392349, 0.000000, 79.894862, -1.785000, -1, 0.000000, 3.109195, -0.067185, 0.000000, 0.000000, 0.000000, -0.003322, , Truck, 1, 20.000000, 0.000364, 3.175734, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 75.375896, -49.790470, 0.000000, 19.876313, -2.221046, 0.000000, 0.004792, 0.047426, 0.000000, 270.305379, 1.785000, 1, 0.000000, 6.171922, 0.002314, 3.141593, -0.000000, 0.000000, -0.000116, , Truck+, 2, 20.000000, 0.000342, 3.175734, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 69.413514, -49.119646, 0.000000, 19.874869, -2.233883, 0.000000, 0.004357, 0.043307, 0.000000, 276.304429, 1.782400, 1, -0.002600, 6.171258, 0.002176, 3.141606, 0.000013, 0.000000, -0.000110, , Truck++, 3, 20.000000, 0.000268, 3.175734, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 56.794219, -47.690188, 0.000000, 19.872260, -2.256920, 0.000000, 0.003345, 0.033988, 0.000000, 289.002253, 1.780111, 1, -0.004889, 6.170098, 0.001707, 3.141768, 0.000175, 0.000000, -0.000098, , 
91, 1.500000, Ego, 0, 20.000000, -0.010449, 4.032877, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 264.901577, -63.853418, 0.000000, -19.989749, 0.657846, 0.000000, 0.047125, 1.380925, 0.000000, 80.196651, -1.785000, -1, 0.000000, 3.108197, -0.066520, 0.000000, 0.000000, 0.000000, -0.003290, , Truck, 1, 20.000000, 0.000364, 4.032877, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 75.674042, -49.823775, 0.000000, 19.876386, -2.220331, 0.000000, 0.004810, 0.047648, 0.000000, 270.005441, 1.785000, 1, 0.000000, 6.171957, 0.002320, 3.141593, 0.000000, 0.000000, -0.000116, , Truck+, 2, 20.000000, 0.000343, 4.032877, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 69.711638, -49.153144, 0.000000, 19.874934, -2.233231, 0.000000, 0.004373, 0.043502, 0.000000, 276.004480, 1.782391, 1, -0.002609, 6.171290, 0.002186, 3.141606, 0.000013, 0.000000, -0.000110, , Truck++, 3, 20.000000, 0.000270, 4.032877, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 57.092304, -47.724034, 0.000000, 19.872311, -2.256407, 0.000000, 0.003365, 0.034216, 0.000000, 288.702305, 1.780055, 1, -0.004945, 6.170124, 0.001719, 3.141764, 0.000172, 0.000000, -0.000098, , 
92, 1.519000, Ego, 0, 20.000000, -0.010335, 5.118591, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 264.521783, -63.840491, 0.000000, -19.989156, 0.680328, 0.000000, 0.031224, 1.183240, 0.000000, 80.578896, -1.785000, -1, 0.000000, 3.106947, -0.065792, 0.000000, 0.000000, 0.000000, -0.003250, , Truck, 1, 20.000000, 0.000365, 5.118591, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 76.051695, -49.865947, 0.000000, 19.876467, -2.219545, 0.000000, 0.004265, 0.041361, 0.000000, 269.625520, 1.785000, 1, 0.000000, 6.172001, 0.002327, 3.141593, 0.000000, 0.000000, -0.000117, , Truck+, 2, 20.000000, 0.000343, 5.118591, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 70.089263, -49.195560, 0.000000, 19.875020, -2.232406, 0.000000, 0.004518, 0.043392, 0.000000, 275.624545, 1.782378, 1, -0.002622, 6.171332, 0.002181, 3.141605, 0.000013, 0.000000, -0.000111, , Truck++, 3, 20.000000, 0.000273, 5.118591, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 57.469879, -47.766894, 0.000000, 19.872378, -2.255750, 0.000000, 0.003556, 0.034583, 0.000000, 288.322370, 1.779984, 1, -0.005016, 6.170157, 0.001738, 3.141760, 0.000167, 0.000000, -0.000099, , 
93, 1.535000, Ego, 0, 20.000000, -0.010217, 6.032877, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 264.201971, -63.829240, 0.000000, -19.988239, 0.703210, 0.000000, 0.057326, 1.430139, 0.000000, 80.900764, -1.785000, -1, 0.000000, 3.105907, -0.065041, 0.000000, 0.000000, 0.000000, -0.003216, , Truck, 1, 20.000000, 0.000367, 6.032877, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 76.369719, -49.901446, 0.000000, 19.876548, -2.218734, 0.000000, 0.005073, 0.050717, 0.000000, 269.305586, 1.785000, 1, 0.000000, 6.172038, 0.002333, 3.141593, -0.000000, 0.000000, -0.000117, , Truck+, 2, 20.000000, 0.000345, 6.032877, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 70.407265, -49.231267, 0.000000, 19.875089, -2.231706, 0.000000, 0.004322, 0.043756, 0.000000, 275.304600, 1.782369, 1, -0.002631, 6.171367, 0.002198, 3.141605, 0.000012, 0.000000, -0.000111, , Truck++, 3, 20.000000, 0.000275, 6.032877, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 57.787838, -47.802977, 0.000000, 19.872432, -2.255193, 0.000000, 0.003358, 0.034796, 0.000000, 288.002425, 1.779927, 1, -0.005073, 6.170185, 0.001748, 3.141756, 0.000164, 0.000000, -0.000099, , 
94, 1.549000, Ego, 0, 20.000000, -0.010116, 0.549691, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 263.922147, -63.819123, 0.000000, -19.987473, 0.722613, 0.000000, 0.054664, 1.385976, 0.000000, 81.182381, -1.785000, -1, 0.000000, 3.105005, -0.064398, 0.000000, 0.000000, 0.000000, -0.003187, , Truck, 1, 20.000000, 0.000367, 0.549691, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 76.647992, -49.932499, 0.000000, 19.876618, -2.218036, 0.000000, 0.004994, 0.049815, 0.000000, 269.025645, 1.785000, 1, 0.000000, 6.172071, 0.002339, 3.141593, 0.000000, 0.000000, -0.000117, , Truck+, 2, 20.000000, 0.000347, 0.549691, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 70.685517, -49.262502, 0.000000, 19.875151, -2.231090, 0.000000, 0.004372, 0.044002, 0.000000, 275.024648, 1.782361, 1, -0.002639, 6.171398, 0.002211, 3.141605, 0.000012, 0.000000, -0.000111, , Truck++, 3, 20.000000, 0.000276, 0.549691, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 58.066052, -47.834543, 0.000000, 19.872480, -2.254703, 0.000000, 0.003399, 0.034975, 0.000000, 287.722473, 1.779878, 1, -0.005122, 6.170210, 0.001757, 3.141753, 0.000161, 0.000000, -0.000099, , 
95, 1.566000, Ego, 0, 20.000000, -0.010011, 1.521120, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 263.582370, -63.806501, 0.000000, -19.986857, 0.742462, 0.000000, 0.036270, 1.167566, 0.000000, 81.524326, -1.785000, -1, 0.000000, 3.103921, -0.063735, 0.000000, 0.000000, 0.000000, -0.003151, , Truck, 1, 20.000000, 0.000368, 1.521120, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 76.985896, -49.970193, 0.000000, 19.876692, -2.217314, 0.000000, 0.004360, 0.042489, 0.000000, 268.685716, 1.785000, 1, 0.000000, 6.172111, 0.002345, 3.141593, 0.000000, 0.000000, -0.000117, , Truck+, 2, 20.000000, 0.000347, 1.521120, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 71.023396, -49.300418, 0.000000, 19.875228, -2.230343, 0.000000, 0.004548, 0.043928, 0.000000, 274.684707, 1.782350, 1, -0.002650, 6.171436, 0.002208, 3.141604, 0.000012, 0.000000, -0.000112, , Truck++, 3, 20.000000, 0.000279, 1.521120, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 58.403886, -47.872862, 0.000000, 19.872541, -2.254103, 0.000000, 0.003608, 0.035283, 0.000000, 287.382531, 1.779819, 1, -0.005181, 6.170240, 0.001773, 3.141750, 0.000157, 0.000000, -0.000100, , 
96, 1.583000, Ego, 0, 20.000000, -0.009897, 2.492549, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 263.242607, -63.793514, 0.000000, -19.986051, 0.763994, 0.000000, 0.047410, 1.266569, 0.000000, 81.866249, -1.785000, -1, 0.000000, 3.102850, -0.063007, 0.000000, 0.000000, 0.000000, -0.003115, , Truck, 1, 20.000000, 0.000369, 2.492549, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 77.323801, -50.007874, 0.000000, 19.876772, -2.216519, 0.000000, 0.004726, 0.046731, 0.000000, 268.345787, 1.785000, 1, 0.000000, 6.172151, 0.002352, 3.141593, 0.000000, 0.000000, -0.000118, , Truck+, 2, 20.000000, 0.000348, 2.492549, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 71.361276, -49.338321, 0.000000, 19.875304, -2.229594, 0.000000, 0.004458, 0.044087, 0.000000, 274.344766, 1.782340, 1, -0.002660, 6.171473, 0.002215, 3.141604, 0.000011, 0.000000, -0.000112, , Truck++, 3, 20.000000, 0.000281, 2.492549, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 58.741720, -47.911172, 0.000000, 19.872601, -2.253499, 0.000000, 0.003537, 0.035550, 0.000000, 287.042590, 1.779761, 1, -0.005239, 6.170270, 0.001786, 3.141746, 0.000153, 0.000000, -0.000100, , 
97, 1.599000, Ego, 0, 20.000000, -0.009786, 3.406834, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 262.922844, -63.780959, 0.000000, -19.985216, 0.784654, 0.000000, 0.052200, 1.291291, 0.000000, 82.188038, -1.785000, -1, 0.000000, 3.101854, -0.062300, 0.000000, 0.000000, 0.000000, -0.003081, , Truck, 1, 20.000000, 0.000370, 3.406834, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 77.641830, -50.043326, 0.000000, 19.876850, -2.215746, 0.000000, 0.004862, 0.048325, 0.000000, 268.025854, 1.785000, 1, 0.000000, 6.172189, 0.002358, 3.141593, 0.000000, 0.000000, -0.000118, , Truck+, 2, 20.000000, 0.000350, 3.406834, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 71.679282, -49.373983, 0.000000, 19.875375, -2.228885, 0.000000, 0.004440, 0.044294, 0.000000, 274.024821, 1.782331, 1, -0.002669, 6.171509, 0.002226, 3.141604, 0.000011, 0.000000, -0.000112, , Truck++, 3, 20.000000, 0.000282, 3.406834, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 59.059682, -47.947219, 0.000000, 19.872657, -2.252927, 0.000000, 0.003524, 0.035773, 0.000000, 286.722646, 1.779708, 1, -0.005292, 6.170299, 0.001797, 3.141743, 0.000150, 0.000000, -0.000100, , 
98, 1.618000, Ego, 0, 20.000000, -0.009669, 4.492549, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 262.543139, -63.765639, 0.000000, -19.984458, 0.806313, 0.000000, 0.039870, 1.139900, 0.000000, 82.570139, -1.785000, -1, 0.000000, 3.100684, -0.061552, 0.000000, 0.000000, 0.000000, -0.003041, , Truck, 1, 20.000000, 0.000371, 4.492549, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 78.019494, -50.085410, 0.000000, 19.877004, -2.214932, 0.000000, 0.008112, 0.042864, 0.000000, 267.645934, 1.785000, 1, 0.000000, 6.172234, 0.002365, 3.141593, 0.000000, 0.000000, -0.000118, , Truck+, 2, 20.000000, 0.000349, 4.492549, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 72.056917, -49.416316, 0.000000, 19.875531, -2.228052, 0.000000, 0.008247, 0.043833, 0.000000, 273.644886, 1.782319, 1, -0.002681, 6.171551, 0.002224, 3.141603, 0.000011, 0.000000, -0.000113, , Truck++, 3, 20.000000, 0.000285, 4.492549, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 59.437265, -47.990011, 0.000000, 19.872797, -2.252249, 0.000000, 0.007366, 0.035679, 0.000000, 286.342710, 1.779645, 1, -0.005355, 6.170334, 0.001814, 3.141739, 0.000147, 0.000000, -0.000101, , 
99, 1.635000, Ego, 0, 20.000000, -0.009548, 5.463977, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 262.203420, -63.751558, 0.000000, -19.983485, 0.828314, 0.000000, 0.057263, 1.294229, 0.000000, 82.911994, -1.785000, -1, 0.000000, 3.099651, -0.060782, 0.000000, 0.000000, 0.000000, -0.003005, , Truck, 1, 20.000000, 0.000373, 5.463977, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 78.357404, -50.123049, 0.000000, 19.877110, -2.214086, 0.000000, 0.006219, 0.049764, 0.000000, 267.306006, 1.785000, 1, 0.000000, 6.172274, 0.002372, 3.141593, -0.000000, 0.000000, -0.000119, , Truck+, 2, 20.000000, 0.000352, 5.463977, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 72.394803, -49.454181, 0.000000, 19.875627, -2.227297, 0.000000, 0.005649, 0.044407, 0.000000, 273.304943, 1.782309, 1, -0.002691, 6.171589, 0.002238, 3.141603, 0.000010, 0.000000, -0.000113, , Truck++, 3, 20.000000, 0.000287, 5.463977, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 59.775104, -48.028289, 0.000000, 19.872878, -2.251634, 0.000000, 0.004770, 0.036176, 0.000000, 286.002768, 1.779590, 1, -0.005410, 6.170365, 0.001824, 3.141736, 0.000143, 0.000000, -0.000101, , 
100, 1.651000, Ego, 0, 20.000000, -0.009437, 0.095078, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 261.883698, -63.737986, 0.000000, -19.982615, 0.848239, 0.000000, 0.054365, 1.245269, 0.000000, 83.233720, -1.785000, -1, 0.000000, 3.098690, -0.060076, 0.000000, 0.000000, 0.000000, -0.002971, , Truck, 1, 20.000000, 0.000374, 0.095078, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 78.675439, -50.158462, 0.000000, 19.877188, -2.213306, 0.000000, 0.004895, 0.048736, 0.000000, 266.986074, 1.785000, 1, 0.000000, 6.172312, 0.002378, 3.141593, -0.000000, 0.000000, -0.000119, , Truck+, 2, 20.000000, 0.000353, 0.095078, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 72.712814, -49.489806, 0.000000, 19.875699, -2.226581, 0.000000, 0.004477, 0.044742, 0.000000, 272.984998, 1.782300, 1, -0.002700, 6.171625, 0.002248, 3.141603, 0.000010, 0.000000, -0.000113, , Truck++, 3, 20.000000, 0.000288, 0.095078, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 60.093071, -48.064306, 0.000000, 19.872936, -2.251049, 0.000000, 0.003598, 0.036521, 0.000000, 285.682822, 1.779540, 1, -0.005460, 6.170394, 0.001835, 3.141733, 0.000140, 0.000000, -0.000101, , 
101, 1.670000, Ego, 0, 20.000000, -0.009319, 1.180792, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 261.504043, -63.721473, 0.000000, -19.981831, 0.869117, 0.000000, 0.041229, 1.098855, 0.000000, 83.615746, -1.785000, -1, 0.000000, 3.097562, -0.059328, 0.000000, 0.000000, 0.000000, -0.002931, , Truck, 1, 20.000000, 0.000375, 1.180792, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 79.053108, -50.200499, 0.000000, 19.877273, -2.212477, 0.000000, 0.004454, 0.043642, 0.000000, 266.606155, 1.785000, 1, 0.000000, 6.172357, 0.002385, 3.141593, 0.000000, 0.000000, -0.000119, , Truck+, 2, 20.000000, 0.000353, 1.180792, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 73.090454, -49.532095, 0.000000, 19.875786, -2.225732, 0.000000, 0.004599, 0.044689, 0.000000, 272.605063, 1.782288, 1, -0.002712, 6.171668, 0.002246, 3.141602, 0.000010, 0.000000, -0.000114, , Truck++, 3, 20.000000, 0.000291, 1.180792, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 60.470659, -48.107063, 0.000000, 19.873007, -2.250350, 0.000000, 0.003753, 0.036834, 0.000000, 285.302887, 1.779481, 1, -0.005519, 6.170429, 0.001851, 3.141730, 0.000137, 0.000000, -0.000101, , 
102, 1.685000, Ego, 0, 20.000000, -0.009205, 2.037935, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 261.204331, -63.708136, 0.000000, -19.980793, 0.889144, 0.000000, 0.069248, 1.335143, 0.000000, 83.917323, -1.785000, -1, 0.000000, 3.096683, -0.058601, 0.000000, 0.000000, 0.000000, -0.002899, , Truck, 1, 20.000000, 0.000376, 2.037935, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 79.351268, -50.233674, 0.000000, 19.877353, -2.211669, 0.000000, 0.005335, 0.053862, 0.000000, 266.306219, 1.785000, 1, 0.000000, 6.172393, 0.002391, 3.141593, 0.000000, 0.000000, -0.000120, , Truck+, 2, 20.000000, 0.000356, 2.037935, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 73.388592, -49.565471, 0.000000, 19.875852, -2.225056, 0.000000, 0.004389, 0.045111, 0.000000, 272.305114, 1.782280, 1, -0.002720, 6.171702, 0.002266, 3.141602, 0.000009, 0.000000, -0.000114, , Truck++, 3, 20.000000, 0.000292, 2.037935, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 60.768754, -48.140809, 0.000000, 19.873060, -2.249795, 0.000000, 0.003530, 0.036985, 0.000000, 285.002938, 1.779436, 1, -0.005564, 6.170457, 0.001857, 3.141727, 0.000134, 0.000000, -0.000102, , 
103, 1.701000, Ego, 0, 20.000000, -0.009101, 2.952220, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 260.884651, -63.693621, 0.000000, -19.980020, 0.907191, 0.000000, 0.048304, 1.127915, 0.000000, 84.238988, -1.785000, -1, 0.000000, 3.095756, -0.057939, 0.000000, 0.000000, 0.000000, -0.002865, , Truck, 1, 20.000000, 0.000377, 2.952220, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 79.669307, -50.269049, 0.000000, 19.877427, -2.210930, 0.000000, 0.004669, 0.046153, 0.000000, 265.986287, 1.785000, 1, 0.000000, 6.172432, 0.002397, 3.141593, 0.000000, 0.000000, -0.000120, , Truck+, 2, 20.000000, 0.000356, 2.952220, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 73.706607, -49.601060, 0.000000, 19.875926, -2.224333, 0.000000, 0.004586, 0.045152, 0.000000, 271.985169, 1.782271, 1, -0.002729, 6.171738, 0.002269, 3.141602, 0.000009, 0.000000, -0.000114, , Truck++, 3, 20.000000, 0.000294, 2.952220, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 61.086724, -48.176797, 0.000000, 19.873120, -2.249199, 0.000000, 0.003736, 0.037211, 0.000000, 284.682993, 1.779389, 1, -0.005611, 6.170487, 0.001870, 3.141724, 0.000132, 0.000000, -0.000102, , 
104, 1.716000, Ego, 0, 20.000000, -0.008997, 3.809363, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 260.584963, -63.679745, 0.000000, -19.979166, 0.925030, 0.000000, 0.056915, 1.189316, 0.000000, 84.540530, -1.785000, -1, 0.000000, 3.094897, -0.057277, 0.000000, 0.000000, 0.000000, -0.002833, , Truck, 1, 20.000000, 0.000377, 3.809363, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 79.967469, -50.302202, 0.000000, 19.877502, -2.210190, 0.000000, 0.004944, 0.049356, 0.000000, 265.686351, 1.785000, 1, 0.000000, 6.172468, 0.002403, 3.141593, 0.000000, 0.000000, -0.000120, , Truck+, 2, 20.000000, 0.000358, 3.809363, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 74.004746, -49.634415, 0.000000, 19.875993, -2.223653, 0.000000, 0.004527, 0.045350, 0.000000, 271.685220, 1.782263, 1, -0.002737, 6.171772, 0.002279, 3.141602, 0.000009, 0.000000, -0.000115, , Truck++, 3, 20.000000, 0.000295, 3.809363, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 61.384822, -48.210526, 0.000000, 19.873175, -2.248638, 0.000000, 0.003683, 0.037407, 0.000000, 284.383044, 1.779345, 1, -0.005655, 6.170515, 0.001879, 3.141722, 0.000129, 0.000000, -0.000102, , 
105, 1.732000, Ego, 0, 20.000000, -0.008893, 4.723649, 1.400000, 0.000000, 0.750000, 5.040000, 2.000000, 1.500000, 260.265309, -63.664662, 0.000000, -19.978382, 0.942666, 0.000000, 0.049042, 1.102209, 0.000000, 84.862156, -1.785000, -1, 0.000000, 3.093991, -0.056615, 0.000000, 0.000000, 0.000000, -0.002800, , Truck, 1, 20.000000, 0.000378, 4.723649, 2.203459, -0.000000, 1.679225, 5.698770, 2.600001, 3.358449, 80.285511, -50.337553, 0.000000, 19.877577, -2.209448, 0.000000, 0.004687, 0.046383, 0.000000, 265.366420, 1.785000, 1, 0.000000, 6.172506, 0.002409, 3.141593, 0.000000, 0.000000, -0.000121, , Truck+, 2, 20.000000, 0.000358, 4.723649, 2.556560, -0.000000, 1.769419, 11.228218, 2.600000, 3.538837, 74.322764, -49.669982, 0.000000, 19.876067, -2.222927, 0.000000, 0.004607, 0.045403, 0.000000, 271.365275, 1.782254, 1, -0.002746, 6.171809, 0.002282, 3.141602, 0.000009, 0.000000, -0.000115, , Truck++, 3, 20.000000, 0.000297, 4.723649, 3.063138, -0.000000, 1.769419, 11.228219, 2.600000, 3.538837, 61.702794, -48.246495, 0.000000, 19.873236, -2.248036, 0.000000, 0.003778, 0.037640, 0.000000, 284.063099, 1.779299, 1, -0.005701, 6.170545, 0.001891, 3.141719, 0.000127, 0.000000, -0.000103, , 
